Transaction_ID,Product_ID,Product_Category,Product_Name,Brand,Purchase_Date,Original_Price_INR,Current_Market_Value_INR,Condition_at_Resale,Ownership_Cycle,Resale_Date,Resale_Price_INR,Seller_Type,Buyer_Type,Platform,Refurbished,Refurbishment_Cost_INR,Repair_Count,Product_Age_Months,Usage_Hours,Warranty_Status,Return_Status,Recycling_Eligible,Recycled,Recycling_Date,Material_Recovered_Kg,CO2_Saved_Kg,Waste_Diverted_Kg,Circularity_Score,Customer_Rating,Region,City,Final_Disposition
EC06128,PRD06128,Home Appliances,Washing Machine,Whirlpool,2021-06-19,71360,49360,Like New,2,2025-04-19,30150,Individual,Individual,Facebook Marketplace,Yes,5970,0,46,681,Expired,Not Returned,Yes,No,,0,417.19,4.12,58,4,South,Chennai,Resold
EC06129,PRD06129,Gaming,Gaming Laptop,Sony,2025-01-31,17780,12450,Fair,3,2025-11-30,6240,Individual,Individual,OLX,Yes,760,2,10,10577,Active,Not Returned,Yes,No,,0,52.5,0.59,80.6,3.6,North,Noida,Resold
EC06130,PRD06130,Gaming,Monitor,Sony,2025-08-29,173320,134820,Good,2,2027-04-29,86910,Individual,Business,Amazon Renewed,No,0,1,20,3393,Expired,Not Returned,No,No,,0,880.6,8.24,56.1,4.7,West,Surat,Resold
EC06131,PRD06131,Furniture,Sofa,Godrej,2023-11-04,78000,35310,Good,2,2028-08-04,30020,Business,Individual,EchoChain Marketplace,No,0,0,57,955,Expired,Not Returned,Yes,Yes,2028-09-28,29.79,484.46,10.97,48.8,4.7,West,Mumbai,Refurbished
EC06132,PRD06132,Fashion,Jacket,Nike,2025-10-05,34180,23820,Fair,1,2027-01-05,11340,Individual,Individual,Amazon Renewed,Yes,3980,0,15,275,Expired,Not Returned,No,No,,0,143.01,0.95,59.4,2.8,East,Patna,Resold
EC06133,PRD06133,Audio,Bluetooth Speaker,Sony,2021-10-15,48490,32050,Good,2,2026-08-15,17140,Individual,Individual,Cashify,No,0,1,58,5085,Expired,Not Returned,Yes,Yes,2026-11-06,31.92,275.87,5.17,53.2,4.6,West,Ahmedabad,Resold
EC06134,PRD06134,Furniture,Office Chair,Wakefit,2021-07-08,78010,57980,Good,2,2022-12-08,43040,Individual,Business,Cashify,No,0,2,17,7720,Expired,Not Returned,Yes,No,,0,266.61,4.16,52.2,4.1,North,Lucknow,Recycled
EC06135,PRD06135,Smartphones,Pixel,Samsung,2023-07-03,111300,67880,Fair,1,2024-05-03,46450,Individual,Individual,OLX,No,0,1,10,11031,Active,Not Returned,Yes,No,,0,209.32,3.6,55.1,3.3,West,Pune,Resold
EC06136,PRD06136,Cameras,Camcorder,Sony,2024-03-24,96330,46250,Fair,1,2028-09-24,24780,Individual,Individual,Cashify,Yes,5040,2,54,2813,Expired,Not Returned,Yes,Yes,2028-11-22,83.53,387.2,37.31,65.5,3.9,East,Bhubaneswar,Refurbished
EC06137,PRD06137,Smartphones,iPhone,Sony,2025-05-10,34650,32120,Like New,2,2030-01-10,15370,Individual,Individual,Cashify,Yes,2720,1,56,651,Expired,Not Returned,Yes,No,,0,196.41,1.96,65.4,3.8,West,Pune,Refurbished
EC06138,PRD06138,Fashion,Sneakers,Nike,2022-11-25,10300,5740,Fair,2,2023-07-25,3540,Business,Individual,Local Dealer,No,0,0,8,8473,Active,Not Returned,Yes,Yes,2023-08-04,7.52,27.98,2.89,61.6,3.3,East,Patna,Resold
EC06139,PRD06139,Home Appliances,Vacuum Cleaner,Whirlpool,2025-10-12,46560,37710,Good,1,2026-01-12,27890,Individual,Business,EchoChain Marketplace,No,0,0,3,7199,Active,Not Returned,Yes,Yes,2026-04-24,41.44,47.61,6.27,58.5,3,West,Surat,Landfill
EC06140,PRD06140,Laptops,IdeaPad,Acer,2023-06-07,91530,54640,Good,3,2023-11-07,53310,Individual,Individual,Local Dealer,Yes,4070,1,5,1822,Active,Not Returned,Yes,No,,0,243.2,6.2,78.7,4.3,South,Hyderabad,Recycled
EC06141,PRD06141,Laptops,IdeaPad,Dell,2022-04-16,153160,112210,Good,3,2023-10-16,80010,Individual,Business,Cashify,Yes,17020,3,18,308,Extended,Not Returned,Yes,No,,0,328.41,8.59,80.6,4,North,Chandigarh,Refurbished
EC06142,PRD06142,Smartphones,Pixel,Google,2024-01-04,97030,76430,Good,3,2028-10-04,30300,Individual,Individual,Facebook Marketplace,No,0,2,57,539,Expired,Not Returned,Yes,No,,0,298.3,7.59,51.5,4.4,South,Hyderabad,Resold
EC06143,PRD06143,Audio,Wireless Earbuds,Sony,2021-10-04,44720,29830,Good,3,2024-10-04,20890,Individual,Individual,Amazon Renewed,Yes,4090,0,36,4476,Expired,Not Returned,Yes,Yes,2024-10-30,10.54,253.69,12.88,89.3,4,West,Ahmedabad,Refurbished
EC06144,PRD06144,Smartphones,iPhone,Sony,2023-07-29,77300,49630,Like New,4,2027-09-29,32420,Individual,Individual,Local Dealer,No,0,2,50,1646,Expired,Not Returned,Yes,No,,0,461.84,3.12,68.9,4.2,West,Nagpur,Refurbished
EC06145,PRD06145,Home Appliances,Air Conditioner,Whirlpool,2025-07-27,87320,70210,Like New,3,2028-11-27,39350,Business,Individual,Cashify,No,0,0,40,853,Expired,Not Returned,Yes,No,,0,220.39,3.87,65.5,4.9,West,Pune,Recycled
EC06146,PRD06146,Laptops,MacBook Air,Apple,2024-09-28,84070,63950,Good,1,2028-10-28,30460,Individual,Individual,Local Dealer,No,0,3,49,8622,Expired,Not Returned,Yes,No,,0,72.91,3.85,53.2,3.5,North,Delhi,Resold
EC06147,PRD06147,Laptops,Pavilion,Apple,2024-12-19,98010,77770,Like New,2,2027-03-19,48740,Individual,Individual,Facebook Marketplace,No,0,1,27,7620,Expired,Not Returned,Yes,No,,0,211.58,3.08,53.6,3.4,East,Ranchi,Refurbished
EC06148,PRD06148,Laptops,Inspiron,Acer,2022-07-25,132200,111240,Like New,2,2024-12-25,81100,Business,Individual,Facebook Marketplace,No,0,0,29,5554,Expired,Not Returned,Yes,No,,0,321.85,3,52.4,4.5,South,Chennai,Resold
EC06149,PRD06149,Audio,Wireless Earbuds,JBL,2025-03-15,38380,19250,Like New,2,2026-03-15,24750,Individual,Individual,Cashify,Yes,2780,2,12,8274,Active,Not Returned,No,No,,0,190.06,0.86,69.1,3.3,West,Surat,Resold
EC06150,PRD06150,Smartphones,Galaxy S Series,Samsung,2023-05-07,133480,113010,Good,2,2026-04-07,56290,Individual,Individual,EchoChain Marketplace,No,0,1,35,4639,Expired,Not Returned,Yes,No,,0,497.63,6.77,44.3,4,West,Pune,Recycled
EC06151,PRD06151,Furniture,Dining Set,Pepperfry,2023-09-28,24350,11350,Like New,2,2027-01-28,12880,Business,Individual,Local Dealer,Yes,1470,0,40,4453,Expired,Not Returned,No,No,,0,89.48,0.92,58.4,3.6,East,Kolkata,Resold
EC06152,PRD06152,Furniture,Bookshelf,Wakefit,2024-04-20,81800,50080,Fair,1,2028-07-20,22670,Individual,Individual,EchoChain Marketplace,No,0,2,51,503,Extended,Not Returned,Yes,No,,0,114.72,5.33,40.5,3.7,East,Bhubaneswar,Resold
EC06153,PRD06153,Gaming,Monitor,ASUS,2022-04-03,28180,17630,Good,2,2022-07-03,15370,Individual,Individual,EchoChain Marketplace,No,0,1,3,2801,Active,Not Returned,Yes,Yes,2022-10-07,6.88,46.97,4.03,76.2,4.5,West,Ahmedabad,Resold
EC06154,PRD06154,Smartphones,Galaxy S Series,Google,2023-07-07,35930,30790,Good,4,2025-09-07,15550,Business,Individual,Cashify,No,0,0,26,6660,Expired,Not Returned,Yes,No,,0,189.68,1.31,67.2,4.6,East,Patna,Refurbished
EC06155,PRD06155,Audio,Headphones,Sennheiser,2023-04-13,38870,18050,Fair,3,2026-05-13,11300,Business,Individual,Amazon Renewed,No,0,2,37,4511,Expired,Not Returned,Yes,Yes,2026-05-21,16.75,195.08,7.39,65.7,4.1,South,Chennai,Recycled
EC06156,PRD06156,Home Appliances,Washing Machine,LG,2023-12-24,97110,74450,Good,1,2025-09-24,49600,Individual,Individual,Facebook Marketplace,No,0,0,21,2205,Expired,Not Returned,Yes,No,,0,160.41,4.88,42.9,3.5,West,Pune,Resold
EC06157,PRD06157,Laptops,Inspiron,Apple,2023-04-19,73870,60490,Good,5,2023-11-19,41760,Business,Individual,Amazon Renewed,No,0,0,7,11928,Active,Not Returned,Yes,No,,0,156.57,3.86,84.5,5,East,Ranchi,Resold
EC06158,PRD06158,Fashion,Backpack,Levi's,2024-07-07,5930,5160,Fair,1,2027-02-07,2100,Individual,Individual,Local Dealer,No,0,0,31,5694,Expired,Not Returned,Yes,No,,0,8.51,0.1,48.2,3.5,East,Patna,Recycled
EC06159,PRD06159,Furniture,Bookshelf,Urban Ladder,2021-07-12,41110,36890,Like New,2,2026-04-12,18090,Individual,Individual,Facebook Marketplace,Yes,2670,1,57,10925,Expired,Not Returned,Yes,No,,0,189.58,1.12,57,3.2,East,Guwahati,Refurbished
EC06160,PRD06160,Laptops,MacBook Air,Lenovo,2025-08-06,151600,70910,Good,1,2028-12-06,57470,Individual,Business,Amazon Renewed,No,0,0,40,2791,Extended,Returned,Yes,Yes,2029-03-02,122.83,294.23,39.65,46.2,3.6,North,Jaipur,Refurbished
EC06161,PRD06161,Laptops,MacBook Air,HP,2022-09-08,37570,31990,Good,2,2023-05-08,18990,Individual,Individual,Cashify,No,0,1,8,8718,Active,Not Returned,Yes,No,,0,109.8,1.82,50.7,4.8,East,Bhubaneswar,Resold
EC06162,PRD06162,Fashion,Backpack,Levi's,2022-02-10,41820,20450,Fair,2,2024-06-10,13450,Individual,Individual,Facebook Marketplace,No,0,0,28,1404,Expired,Not Returned,Yes,No,,0,155.21,1.18,47.3,3.6,East,Bhubaneswar,Resold
EC06163,PRD06163,Cameras,DSLR,Canon,2025-10-16,144080,121120,Good,2,2029-01-16,59140,Individual,Individual,Facebook Marketplace,No,0,1,39,2340,Extended,Not Returned,Yes,No,,0,442.11,6.13,57.8,3.8,West,Mumbai,Refurbished
EC06164,PRD06164,Gaming,VR Headset,Lenovo,2025-11-13,106350,53620,Good,3,2030-04-13,37360,Business,Business,Cashify,No,0,0,53,5898,Expired,Not Returned,Yes,No,,0,608.64,3.71,66.2,4.6,South,Vijayawada,Resold
EC06165,PRD06165,Cameras,DSLR,GoPro,2023-08-01,146210,71160,Good,1,2025-12-01,58550,Individual,Individual,Local Dealer,No,0,0,28,7275,Expired,Not Returned,Yes,No,,0,193.53,8.95,51.4,4.4,North,Delhi,Resold
EC06166,PRD06166,Fashion,Jacket,Puma,2022-12-22,28590,19080,Good,1,2026-02-22,11460,Individual,Business,EchoChain Marketplace,Yes,3750,0,38,4681,Expired,Not Returned,Yes,No,,0,101.08,0.77,51.8,5,South,Bengaluru,Refurbished
EC06167,PRD06167,Fashion,Denim,Adidas,2021-04-03,1640,1210,Good,5,2023-04-03,800,Individual,Individual,Amazon Renewed,No,0,0,24,3940,Expired,Not Returned,Yes,No,,0,4.28,0.13,71.4,3.4,West,Mumbai,Resold
EC06168,PRD06168,Audio,Headphones,Sennheiser,2022-03-06,10580,5620,Fair,2,2022-07-06,3990,Individual,Individual,Local Dealer,No,0,0,4,4302,Active,Not Returned,Yes,No,,0,46.37,0.76,63.9,3.4,West,Mumbai,Refurbished
EC06169,PRD06169,Home Appliances,Refrigerator,Whirlpool,2022-10-16,97560,83730,Good,3,2023-11-16,52060,Business,Individual,Facebook Marketplace,No,0,0,13,3560,Expired,Not Returned,Yes,No,,0,335.73,4.66,60.9,4.6,South,Hyderabad,Resold
EC06170,PRD06170,Furniture,Dining Set,Pepperfry,2024-12-28,74210,55320,Good,2,2025-03-28,46730,Individual,Business,Amazon Renewed,Yes,7000,0,3,1324,Active,Not Returned,Yes,No,,0,170.89,1.3,69.5,5,West,Nagpur,Refurbished
EC06171,PRD06171,Gaming,Gaming Laptop,Sony,2024-11-28,101730,63180,Good,1,2028-08-28,43800,Individual,Individual,Local Dealer,Yes,10200,1,45,628,Expired,Not Returned,Yes,No,,0,609.85,1.78,53.4,4.4,South,Hyderabad,Resold
EC06172,PRD06172,Furniture,Study Table,Wakefit,2022-03-10,42880,23500,Good,2,2026-09-10,15410,Business,Business,Amazon Renewed,Yes,3470,3,54,9551,Extended,Not Returned,No,No,,0,195.91,0.89,55.1,3.6,North,Chandigarh,Refurbished
EC06173,PRD06173,Smartphones,iPhone,Google,2024-02-10,80690,50500,Poor,2,2028-04-10,11310,Individual,Business,Local Dealer,Yes,6470,1,50,4056,Expired,Not Returned,Yes,Yes,2028-07-10,42.26,187.44,24.2,70.3,5,East,Ranchi,Refurbished
EC06174,PRD06174,Furniture,Sofa,IKEA,2022-01-10,49360,45070,Good,2,2024-12-10,22620,Individual,Individual,EchoChain Marketplace,Yes,3790,0,35,2021,Expired,Not Returned,Yes,No,,0,110.76,1.61,61.8,3.3,West,Surat,Resold
EC06175,PRD06175,Laptops,ThinkPad,Apple,2023-12-19,125990,101190,Fair,1,2028-03-19,31190,Individual,Individual,Amazon Renewed,Yes,17930,0,51,5092,Expired,Returned,Yes,No,,0,773.88,1.71,57.9,4.5,West,Pune,Refurbished
EC06176,PRD06176,Laptops,ThinkPad,Dell,2023-12-03,73120,58720,Like New,2,2024-08-03,54500,Individual,Individual,Local Dealer,No,0,3,8,5506,Active,Returned,Yes,No,,0,161.29,3.91,59.6,4.5,North,Lucknow,Recycled
EC06177,PRD06177,Smartphones,OnePlus,OnePlus,2021-07-26,125720,112030,Good,2,2025-05-26,53190,Individual,Individual,Amazon Renewed,Yes,9550,1,46,11616,Expired,Not Returned,Yes,No,,0,439.31,4.4,54.4,4,West,Mumbai,Recycled
EC06178,PRD06178,Smartphones,OnePlus,Google,2023-02-19,58500,31310,Poor,3,2027-06-19,8720,Business,Business,Amazon Renewed,No,0,0,52,6837,Expired,Not Returned,Yes,No,,0,384.56,1.82,52.4,3.2,East,Kolkata,Resold
EC06179,PRD06179,Furniture,Sofa,Godrej,2024-08-12,65250,61530,Like New,5,2026-02-12,38540,Individual,Individual,Cashify,No,0,0,18,9316,Expired,Not Returned,Yes,Yes,2026-05-20,17.09,209.55,14.95,98.5,5,North,Delhi,Refurbished
EC06180,PRD06180,Home Appliances,Vacuum Cleaner,LG,2024-02-16,17710,16350,Like New,5,2024-06-16,12880,Business,Individual,Facebook Marketplace,Yes,1590,1,4,2592,Active,Not Returned,Yes,No,,0,67.11,0.44,86.6,5,West,Mumbai,Resold
EC06181,PRD06181,Cameras,Camcorder,Nikon,2022-06-16,184260,96530,Fair,1,2026-07-16,51710,Individual,Individual,Local Dealer,No,0,4,49,6905,Expired,Not Returned,Yes,No,,0,217.46,13.13,46.7,2.9,North,Noida,Resold
EC06182,PRD06182,Smartphones,Galaxy S Series,OnePlus,2024-05-30,32320,16260,Poor,4,2028-06-30,5100,Business,Individual,Amazon Renewed,No,0,2,49,11879,Expired,Not Returned,Yes,No,,0,168.52,2.17,63.2,2.9,North,Delhi,Resold
EC06183,PRD06183,Cameras,Camcorder,GoPro,2021-06-15,105230,77000,Like New,3,2021-09-15,78200,Business,Individual,Facebook Marketplace,No,0,0,3,11799,Active,Not Returned,Yes,No,,0,462.67,2.92,70.1,3.8,East,Ranchi,Recycled
EC06184,PRD06184,Smartphones,Pixel,Google,2022-10-05,105700,54810,Fair,3,2024-01-05,37120,Individual,Individual,Facebook Marketplace,Yes,6530,1,15,8383,Expired,Not Returned,No,No,,0,223.03,7.65,74,2.9,East,Bhubaneswar,Resold
EC06185,PRD06185,Fashion,Watch,Puma,2024-03-25,39390,28830,Poor,3,2027-02-25,6880,Business,Business,Amazon Renewed,Yes,4490,0,35,9577,Expired,Not Returned,Yes,No,,0,102.64,1.52,60.5,3.4,South,Kochi,Recycled
EC06186,PRD06186,Home Appliances,Washing Machine,LG,2024-04-22,19990,16460,Fair,3,2027-12-22,6100,Individual,Business,Amazon Renewed,No,0,1,44,1570,Expired,Not Returned,Yes,No,,0,117.33,0.34,58.3,3.6,East,Guwahati,Resold
EC06187,PRD06187,Cameras,Mirrorless Camera,Canon,2021-03-31,185090,111610,Good,2,2022-10-31,82150,Business,Individual,OLX,Yes,23310,3,19,6892,Expired,Not Returned,Yes,No,,0,501.19,11.42,68.2,4.7,East,Bhubaneswar,Resold
EC06188,PRD06188,Laptops,Pavilion,Lenovo,2024-01-23,106520,84930,Fair,4,2024-05-23,42830,Business,Individual,OLX,Yes,8430,0,4,7014,Active,Not Returned,Yes,Yes,2024-08-02,94.88,469.41,32.92,91,3.5,West,Mumbai,Refurbished
EC06189,PRD06189,Audio,Wireless Earbuds,Boat,2021-01-13,30430,25740,Good,2,2025-12-13,11340,Individual,Individual,Cashify,Yes,2720,2,59,1445,Expired,Not Returned,No,No,,0,209.87,1.19,54.1,3.5,East,Patna,Resold
EC06190,PRD06190,Audio,Smart Speaker,Bose,2023-08-31,21020,16560,Good,5,2026-07-31,9650,Individual,Individual,EchoChain Marketplace,No,0,2,35,3514,Expired,Not Returned,Yes,No,,0,106.11,0.36,77.4,4,South,Hyderabad,Refurbished
EC06191,PRD06191,Laptops,IdeaPad,HP,2023-03-16,51230,24890,Like New,1,2023-12-16,31810,Individual,Individual,Amazon Renewed,Yes,2100,1,9,3470,Active,Not Returned,Yes,Yes,2024-01-26,39.51,198.29,13.75,64,3.4,North,Delhi,Resold
EC06192,PRD06192,Fashion,Backpack,Nike,2023-08-03,30830,26750,Good,2,2027-09-03,10700,Individual,Individual,OLX,Yes,3090,3,49,5730,Extended,Not Returned,Yes,No,,0,71.73,1.43,69.8,4.6,West,Pune,Refurbished
EC06193,PRD06193,Cameras,Mirrorless Camera,GoPro,2023-01-12,43400,30100,Like New,2,2025-10-12,22120,Individual,Individual,Facebook Marketplace,No,0,3,33,11072,Expired,Not Returned,Yes,No,,0,100.3,1.45,50.3,4.3,South,Bengaluru,Refurbished
EC06194,PRD06194,Home Appliances,Refrigerator,LG,2025-01-01,80580,75230,Fair,3,2029-06-01,21060,Individual,Business,OLX,No,0,0,53,6854,Expired,Not Returned,No,No,,0,390.45,6.08,56.8,4.4,East,Bhubaneswar,Recycled
EC06195,PRD06195,Cameras,Lens,Canon,2025-04-11,117730,58560,Fair,1,2027-12-11,33160,Business,Individual,Facebook Marketplace,Yes,12300,0,32,240,Expired,Not Returned,Yes,No,,0,295.48,3.09,56.9,3.9,East,Guwahati,Refurbished
EC06196,PRD06196,Furniture,Office Chair,Wakefit,2025-05-30,21110,17200,Like New,2,2030-02-28,9840,Business,Business,Amazon Renewed,No,0,2,57,3155,Expired,Not Returned,Yes,No,,0,57.91,1.35,42.2,4.2,West,Mumbai,Resold
EC06197,PRD06197,Home Appliances,Air Conditioner,Daikin,2023-05-26,95050,43080,Fair,5,2027-05-26,25970,Individual,Individual,Local Dealer,No,0,2,48,8973,Expired,Not Returned,No,No,,0,624.48,7.34,71.5,3.8,South,Chennai,Resold
EC06198,PRD06198,Furniture,Dining Set,Godrej,2024-03-19,68230,51780,Good,1,2027-02-19,26010,Individual,Business,EchoChain Marketplace,No,0,0,35,8803,Expired,Not Returned,Yes,No,,0,74.41,3.91,43.9,3.7,North,Chandigarh,Resold
EC06199,PRD06199,Audio,Bluetooth Speaker,Boat,2022-10-22,24140,12460,Good,2,2023-11-22,12730,Individual,Individual,Local Dealer,No,0,2,13,5575,Expired,Not Returned,Yes,Yes,2024-01-17,5.39,51.28,8.02,68.9,4.2,South,Hyderabad,Refurbished
EC06200,PRD06200,Smartphones,Galaxy S Series,Samsung,2023-10-29,12420,10160,Good,2,2025-06-29,5940,Individual,Individual,Facebook Marketplace,No,0,1,20,482,Expired,Not Returned,Yes,No,,0,38.97,0.24,52.8,3.6,East,Ranchi,Recycled
EC06201,PRD06201,Smartphones,Xperia,Google,2023-11-19,16680,15260,Good,1,2026-03-19,6920,Business,Business,EchoChain Marketplace,Yes,690,2,28,8267,Expired,Not Returned,No,No,,0,75.95,0.72,62,2.9,South,Vijayawada,Refurbished
EC06202,PRD06202,Furniture,Sofa,Pepperfry,2021-10-23,24220,14700,Fair,3,2025-03-23,7500,Individual,Individual,Facebook Marketplace,No,0,1,41,7227,Expired,Not Returned,Yes,No,,0,146.92,0.82,57.6,3.6,South,Vijayawada,Resold
EC06203,PRD06203,Gaming,Controller,ASUS,2023-09-13,24270,20520,Good,2,2028-04-13,8360,Individual,Individual,EchoChain Marketplace,Yes,1900,1,55,10208,Expired,Not Returned,No,No,,0,135.9,1.83,65.8,4.4,South,Vijayawada,Resold
EC06204,PRD06204,Fashion,Watch,Nike,2023-07-15,32490,30760,Good,1,2025-05-15,15220,Business,Individual,Facebook Marketplace,No,0,2,22,3886,Expired,Not Returned,Yes,No,,0,20.43,2.38,47.4,3.4,East,Guwahati,Resold
EC06205,PRD06205,Home Appliances,Microwave,Whirlpool,2025-10-11,73130,49820,Fair,2,2027-12-11,24920,Individual,Business,OLX,No,0,4,26,10772,Expired,Not Returned,Yes,No,,0,263.07,3.13,49,3.3,North,Chandigarh,Landfill
EC06206,PRD06206,Laptops,Pavilion,Dell,2022-10-02,28610,24910,Fair,1,2027-03-02,6810,Individual,Business,EchoChain Marketplace,No,0,0,53,873,Expired,Not Returned,Yes,No,,0,35.69,1.75,41.3,4.5,South,Bengaluru,Recycled
EC06207,PRD06207,Audio,Bluetooth Speaker,Sony,2021-12-06,45360,32910,Fair,3,2026-08-06,12300,Individual,Individual,Amazon Renewed,No,0,0,56,3811,Expired,Not Returned,Yes,Yes,2026-11-02,35.22,208.09,17.77,66.7,4.5,North,Jaipur,Recycled
EC06208,PRD06208,Laptops,MacBook Air,Acer,2022-09-20,92650,70910,Fair,3,2023-05-20,40090,Individual,Individual,Amazon Renewed,Yes,11530,0,8,1920,Active,Not Returned,Yes,No,,0,152.68,7.25,79.4,3.9,East,Ranchi,Resold
EC06209,PRD06209,Home Appliances,Vacuum Cleaner,IFB,2022-03-15,41910,31790,Good,1,2026-07-15,14800,Individual,Business,Cashify,Yes,2550,1,52,3899,Expired,Not Returned,Yes,No,,0,271.97,2.74,50.9,3.9,West,Mumbai,Refurbished
EC06210,PRD06210,Home Appliances,Refrigerator,Daikin,2024-03-13,12700,7140,Good,3,2026-09-13,6030,Individual,Individual,Amazon Renewed,No,0,1,30,11144,Expired,Not Returned,Yes,No,,0,44.72,0.31,51.6,4.8,South,Chennai,Landfill
EC06211,PRD06211,Audio,Headphones,Sony,2023-07-31,32930,29190,Like New,2,2024-06-30,19930,Individual,Individual,Amazon Renewed,No,0,0,11,1618,Active,Not Returned,No,No,,0,151.55,0.61,61.7,4.5,South,Bengaluru,Resold
EC06212,PRD06212,Home Appliances,Air Conditioner,Whirlpool,2023-04-10,44080,40720,Fair,2,2027-09-10,12510,Individual,Individual,Facebook Marketplace,No,0,1,53,4057,Expired,Not Returned,Yes,Yes,2027-12-31,18.28,282.81,17.05,62.1,3.7,South,Chennai,Resold
EC06213,PRD06213,Laptops,Inspiron,Lenovo,2025-11-06,75480,38770,Good,5,2026-09-06,35790,Individual,Individual,EchoChain Marketplace,No,0,0,10,2508,Active,Not Returned,Yes,No,,0,127.72,3.16,75,3.4,South,Bengaluru,Resold
EC06214,PRD06214,Furniture,Dining Set,IKEA,2022-06-03,61880,31700,Poor,1,2026-06-03,9360,Individual,Individual,Facebook Marketplace,No,0,0,48,10668,Expired,Not Returned,Yes,Yes,2026-08-11,30.02,68.41,18.37,52.1,3,East,Ranchi,Resold
EC06215,PRD06215,Furniture,Office Chair,IKEA,2023-09-03,28780,26320,Good,3,2026-03-03,12120,Individual,Individual,OLX,Yes,2580,0,30,7984,Expired,Not Returned,Yes,Yes,2026-04-08,23.73,93.48,3.44,90.2,4,West,Surat,Refurbished
EC06216,PRD06216,Audio,Bluetooth Speaker,JBL,2023-12-05,20600,11380,Good,2,2025-10-05,9740,Business,Individual,EchoChain Marketplace,No,0,0,22,11196,Expired,Not Returned,Yes,No,,0,74.08,0.67,52.8,4.1,North,Chandigarh,Recycled
EC06217,PRD06217,Gaming,Gaming Laptop,ASUS,2023-08-13,132070,82260,Good,1,2026-04-13,56860,Individual,Individual,Facebook Marketplace,No,0,1,32,5407,Expired,Not Returned,Yes,No,,0,70.93,5.2,44.4,3.7,West,Mumbai,Resold
EC06218,PRD06218,Audio,Smart Speaker,Sony,2024-06-16,18500,15140,Like New,2,2025-06-16,11600,Individual,Individual,Facebook Marketplace,No,0,0,12,2972,Active,Not Returned,Yes,No,,0,56.39,0.82,62.7,4.6,South,Vijayawada,Resold
EC06219,PRD06219,Audio,Headphones,Boat,2023-08-10,42430,29300,Fair,1,2026-10-10,11580,Individual,Individual,Amazon Renewed,No,0,2,38,8587,Expired,Not Returned,Yes,No,,0,25.23,1.15,38.2,4.1,West,Ahmedabad,Resold
EC06220,PRD06220,Gaming,Monitor,ASUS,2023-08-02,127820,85370,Like New,1,2026-08-02,58380,Individual,Individual,Local Dealer,No,0,2,36,11436,Expired,Not Returned,Yes,No,,0,91.46,4.73,41.2,4.2,West,Pune,Refurbished
EC06221,PRD06221,Audio,Wireless Earbuds,Bose,2021-06-04,22950,21310,Like New,2,2021-09-04,15570,Individual,Individual,EchoChain Marketplace,Yes,770,2,3,6623,Active,Not Returned,No,No,,0,92.38,1.14,74,4.1,West,Surat,Recycled
EC06222,PRD06222,Smartphones,Galaxy S Series,OnePlus,2024-04-19,42070,26920,Fair,2,2028-10-19,10190,Individual,Individual,Amazon Renewed,No,0,0,54,5196,Expired,Not Returned,Yes,No,,0,275.46,1.23,47.1,4.3,North,Chandigarh,Recycled
EC06223,PRD06223,Smartphones,iPhone,OnePlus,2024-05-23,75250,44730,Fair,1,2024-12-23,26460,Business,Individual,Facebook Marketplace,No,0,4,7,1981,Active,Not Returned,No,No,,0,98.08,1.51,48.9,3.4,East,Bhubaneswar,Resold
EC06224,PRD06224,Smartphones,OnePlus,Sony,2021-03-29,42890,28390,Like New,1,2022-09-29,25800,Individual,Individual,Amazon Renewed,Yes,2060,0,18,1126,Expired,Not Returned,Yes,No,,0,172.96,0.58,58.4,4.7,East,Patna,Recycled
EC06225,PRD06225,Home Appliances,Air Conditioner,Whirlpool,2024-07-03,88300,49140,Good,3,2029-06-03,27570,Business,Individual,Local Dealer,Yes,3310,2,59,872,Expired,Not Returned,Yes,No,,0,412.74,6.88,67.4,4.3,North,Jaipur,Refurbished
EC06226,PRD06226,Home Appliances,Microwave,LG,2025-03-15,30790,17520,Good,1,2028-08-15,12120,Business,Individual,Facebook Marketplace,Yes,3360,1,41,5004,Expired,Not Returned,Yes,No,,0,170.12,0.41,60.2,3.4,South,Vijayawada,Refurbished
EC06227,PRD06227,Home Appliances,Refrigerator,Whirlpool,2024-01-02,104670,51930,Like New,1,2026-02-02,55300,Individual,Individual,Cashify,Yes,4090,1,25,5409,Expired,Not Returned,Yes,No,,0,497.87,5.99,55.3,3.2,East,Guwahati,Recycled
EC06228,PRD06228,Home Appliances,Vacuum Cleaner,LG,2023-07-20,118460,94890,Poor,1,2026-06-20,22870,Individual,Individual,Facebook Marketplace,Yes,4660,0,35,4247,Expired,Not Returned,Yes,No,,0,660.06,7.91,48.2,3.2,East,Kolkata,Refurbished
EC06229,PRD06229,Home Appliances,Vacuum Cleaner,Samsung,2021-06-28,85380,38670,Fair,1,2025-05-28,21620,Individual,Individual,Amazon Renewed,No,0,1,47,6529,Expired,Not Returned,Yes,No,,0,169.82,2.31,46.5,3.2,East,Ranchi,Refurbished
EC06230,PRD06230,Home Appliances,Vacuum Cleaner,Daikin,2021-07-31,24750,22240,Like New,2,2022-10-31,17040,Individual,Individual,OLX,No,0,1,15,6860,Expired,Not Returned,No,No,,0,50.04,1.92,55.6,5,North,Delhi,Resold
